index	fib_sum	dfsr	ifsr	actlr	cpacr	pmcr	cache_aux_cntrl	cntrl
85	14930352	2053	0	66	15728640	2147483648	270532674	12916861	85
85	14930352	2053	0	66	15728640	2147483648	270532674	12916861	85
85	14930352	2053	0	66	15728640	2147483648	270532674	12916861	85
85	14930352	2053	0	66	15728640	2147483648	270532674	12916861	85
85	14930352	2053	0	66	15728640	2147483648	270532674	12916861	85
86	14930352	2053	0	66	15728640	2147483648	270532674	12916861	86
86	14930352	2053	0	66	15728640	2147483648	270532674	12916861	86
86	14930352	2053	0	66	15728640	2147483648	270532674	12916861	86
86	14930352	2053	0	66	15728640	2147483648	270532674	12916861	86
86	14930352	2053	0	66	15728640	2147483648	270532674	12916861	86
86	14930352	2053	0	66	15728640	2147483648	270532674	12916861	86
87	14930352	2053	0	66	15728640	2147483648	270532674	12916861	87
87	14930352	2053	0	66	15728640	2147483648	270532674	12916861	87
87	14930352	2053	0	66	15728640	2147483648	270532674	12916861	87
87	14930352	2053	0	66	15728640	2147483648	270532674	12916861	87
87	14930352	2053	0	66	15728640	2147483648	270532674	12916861	87
88	14930352	2053	0	66	15728640	2147483648	270532674	12916861	88
88	14930352	2053	0	66	15728640	2147483648	270532674	12916861	88
88	14930352	2053	0	66	15728640	2147483648	270532674	12916861	88
88	14930352	2053	0	66	15728640	2147483648	270532674	12916861	88
88	14930352	2053	0	66	15728640	2147483648	270532674	12916861	88
88	14930352	2053	0	66	15728640	2147483648	270532674	12916861	88
89	14930352	2053	0	66	15728640	2147483648	270532674	12916861	89
89	14930352	2053	0	66	15728640	2147483648	270532674	12916861	89
89	14930352	2053	0	66	15728640	2147483648	270532674	12916861	89
89	14930352	2053	0	66	15728640	2147483648	270532674	12916861	89
89	14930352	2053	0	66	15728640	2147483648	270532674	12916861	89
89	14930352	2053	0	66	15728640	2147483648	270532674	12916861	89
89	14930352	2053	0	66	15728640	2147483648	270532674	12916861	89
90	14930352	2053	0	66	15728640	2147483648	270532674	12916861	90
90	14930352	2053	0	66	15728640	2147483648	270532674	12916861	90
90	14930352	2053	0	66	15728640	2147483648	270532674	12916861	90
90	14930352	2053	0	66	15728640	2147483648	270532674	12916861	90
90	14930352	2053	0	66	15728640	2147483648	270532674	12916861	90
91	14930352	2053	0	66	15728640	2147483648	270532674	12916861	91
91	14930352	2053	0	66	15728640	2147483648	270532674	12916861	91
91	14930352	2053	0	66	15728640	2147483648	270532674	12916861	91
91	14930352	2053	0	66	15728640	2147483648	270532674	12916861	91
91	14930352	2053	0	66	15728640	2147483648	270532674	12916861	91
91	14930352	2053	0	66	15728640	2147483648	270532674	12916861	91
92	14930352	2053	0	66	15728640	2147483648	270532674	12916861	92
92	14930352	2053	0	66	15728640	2147483648	270532674	12916861	92
92	14930352	2053	0	66	15728640	2147483648	270532674	12916861	92
92	14930352	2053	0	66	15728640	2147483648	270532674	12916861	92
92	14930352	2053	0	66	15728640	2147483648	270532674	12916861	92
92	14930352	2053	0	66	15728640	2147483648	270532674	12916861	92
93	14930352	2053	0	66	15728640	2147483648	270532674	12916861	93
93	14930352	2053	0	66	15728640	2147483648	270532674	12916861	93
93	14930352	2053	0	66	15728640	2147483648	270532674	12916861	93
93	14930352	2053	0	66	15728640	2147483648	270532674	12916861	93
93	14930352	2053	0	66	15728640	2147483648	270532674	12916861	93
93	14930352	2053	0	66	15728640	2147483648	270532674	12916861	93
94	14930352	2053	0	66	15728640	2147483648	270532674	12916861	94
94	14930352	2053	0	66	15728640	2147483648	270532674	12916861	94
94	14930352	2053	0	66	15728640	2147483648	270532674	12916861	94
94	14930352	2053	0	66	15728640	2147483648	270532674	12916861	94
94	14930352	2053	0	66	15728640	2147483648	270532674	12916861	94
94	14930352	2053	0	66	15728640	2147483648	270532674	12916861	94
95	14930352	2053	0	66	15728640	2147483648	270532674	12916861	95
95	14930352	2053	0	66	15728640	2147483648	270532674	12916861	95
95	14930352	2053	0	66	15728640	2147483648	270532674	12916861	95
95	14930352	2053	0	66	15728640	2147483648	270532674	12916861	95
95	14930352	2053	0	66	15728640	2147483648	270532674	12916861	95
95	14930352	2053	0	66	15728640	2147483648	270532674	12916861	95
96	14930352	2053	0	66	15728640	2147483648	270532674	12916861	96
96	14930352	2053	0	66	15728640	2147483648	270532674	12916861	96
96	14930352	2053	0	66	15728640	2147483648	270532674	12916861	96
96	14930352	2053	0	66	15728640	2147483648	270532674	12916861	96
96	14930352	2053	0	66	15728640	2147483648	270532674	12916861	96
96	14930352	2053	0	66	15728640	2147483648	270532674	12916861	96
97	14930352	2053	0	66	15728640	2147483648	270532674	12916861	97
97	14930352	2053	0	66	15728640	2147483648	270532674	12916861	97
97	14930352	2053	0	66	15728640	2147483648	270532674	12916861	97
97	14930352	2053	0	66	15728640	2147483648	270532674	12916861	97
97	14930352	2053	0	66	15728640	2147483648	270532674	12916861	97
97	14930352	2053	0	66	15728640	2147483648	270532674	12916861	97
97	14930352	2053	0	66	15728640	2147483648	270532674	12916861	97
98	14930352	2053	0	66	15728640	2147483648	270532674	12916861	98
98	14930352	2053	0	66	15728640	2147483648	270532674	12916861	98
98	14930352	2053	0	66	15728640	2147483648	270532674	12916861	98
98	14930352	2053	0	66	15728640	2147483648	270532674	12916861	98
98	14930352	2053	0	66	15728640	2147483648	270532674	12916861	98
99	14930352	2053	0	66	15728640	2147483648	270532674	12916861	99
99	14930352	2053	0	66	15728640	2147483648	270532674	12916861	99
99	14930352	2053	0	66	15728640	2147483648	270532674	12916861	99
99	14930352	2053	0	66	15728640	2147483648	270532674	12916861	99
99	14930352	2053	0	66	15728640	2147483648	270532674	12916861	99
99	14930352	2053	0	66	15728640	2147483648	270532674	12916861	99
99	14930352	2053	0	66	15728640	2147483648	270532674	12916861	99
100	14930352	2053	0	66	15728640	2147483648	270532674	12916861	100
100	14930352	2053	0	66	15728640	2147483648	270532674	12916861	100
100	14930352	2053	0	66	15728640	2147483648	270532674	12916861	100
100	14930352	2053	0	66	15728640	2147483648	270532674	12916861	100
100	14930352	2053	0	66	15728640	2147483648	270532674	12916861	100
101	14930352	2053	0	66	15728640	2147483648	270532674	12916861	101
101	14930352	2053	0	66	15728640	2147483648	270532674	12916861	101
101	14930352	2053	0	66	15728640	2147483648	270532674	12916861	101
101	14930352	2053	0	66	15728640	2147483648	270532674	12916861	101
101	14930352	2053	0	66	15728640	2147483648	270532674	12916861	101
102	14930352	2053	0	66	15728640	2147483648	270532674	12916861	102
102	14930352	2053	0	66	15728640	2147483648	270532674	12916861	102
102	14930352	2053	0	66	15728640	2147483648	270532674	12916861	102
102	14930352	2053	0	66	15728640	2147483648	270532674	12916861	102
102	14930352	2053	0	66	15728640	2147483648	270532674	12916861	102
102	14930352	2053	0	66	15728640	2147483648	270532674	12916861	102
103	14930352	2053	0	66	15728640	2147483648	270532674	12916861	103
103	14930352	2053	0	66	15728640	2147483648	270532674	12916861	103
103	14930352	2053	0	66	15728640	2147483648	270532674	12916861	103
103	14930352	2053	0	66	15728640	2147483648	270532674	12916861	103
103	14930352	2053	0	66	15728640	2147483648	270532674	12916861	103
104	14930352	2053	0	66	15728640	2147483648	270532674	12916861	104
104	14930352	2053	0	66	15728640	2147483648	270532674	12916861	104
104	14930352	2053	0	66	15728640	2147483648	270532674	12916861	104
104	14930352	2053	0	66	15728640	2147483648	270532674	12916861	104
104	14930352	2053	0	66	15728640	2147483648	270532674	12916861	104
104	14930352	2053	0	66	15728640	2147483648	270532674	12916861	104
105	14930352	2053	0	66	15728640	2147483648	270532674	12916861	105
105	14930352	2053	0	66	15728640	2147483648	270532674	12916861	105
105	14930352	2053	0	66	15728640	2147483648	270532674	12916861	105
105	14930352	2053	0	66	15728640	2147483648	270532674	12916861	105
105	14930352	2053	0	66	15728640	2147483648	270532674	12916861	105
105	14930352	2053	0	66	15728640	2147483648	270532674	12916861	105
106	14930352	2053	0	66	15728640	2147483648	270532674	12916861	106
106	14930352	2053	0	66	15728640	2147483648	270532674	12916861	106
106	14930352	2053	0	66	15728640	2147483648	270532674	12916861	106
106	14930352	2053	0	66	15728640	2147483648	270532674	12916861	106
106	14930352	2053	0	66	15728640	2147483648	270532674	12916861	106
107	14930352	2053	0	66	15728640	2147483648	270532674	12916861	107
107	14930352	2053	0	66	15728640	2147483648	270532674	12916861	107
107	14930352	2053	0	66	15728640	2147483648	270532674	12916861	107
107	14930352	2053	0	66	15728640	2147483648	270532674	12916861	107
107	14930352	2053	0	66	15728640	2147483648	270532674	12916861	107
107	14930352	2053	0	66	15728640	2147483648	270532674	12916861	107
108	14930352	2053	0	66	15728640	2147483648	270532674	12916861	108
108	14930352	2053	0	66	15728640	2147483648	270532674	12916861	108
108	14930352	2053	0	66	15728640	2147483648	270532674	12916861	108
108	14930352	2053	0	66	15728640	2147483648	270532674	12916861	108
108	14930352	2053	0	66	15728640	2147483648	270532674	12916861	108
108	14930352	2053	0	66	15728640	2147483648	270532674	12916861	108
109	14930352	2053	0	66	15728640	2147483648	270532674	12916861	109
109	14930352	2053	0	66	15728640	2147483648	270532674	12916861	109
109	14930352	2053	0	66	15728640	2147483648	270532674	12916861	109
109	14930352	2053	0	66	15728640	2147483648	270532674	12916861	109
