index	fib_sum	dfsr	ifsr	actlr	cpacr	pmcr	cache_aux_cntrl	cntrl
281	14930352	2053	0	66	15728640	2147483648	270532674	12916861	281
281	14930352	2053	0	66	15728640	2147483648	270532674	12916861	281
281	14930352	2053	0	66	15728640	2147483648	270532674	12916861	281
281	14930352	2053	0	66	15728640	2147483648	270532674	12916861	281
282	14930352	2053	0	66	15728640	2147483648	270532674	12916861	282
282	14930352	2053	0	66	15728640	2147483648	270532674	12916861	282
282	14930352	2053	0	66	15728640	2147483648	270532674	12916861	282
282	14930352	2053	0	66	15728640	2147483648	270532674	12916861	282
282	14930352	2053	0	66	15728640	2147483648	270532674	12916861	282
282	14930352	2053	0	66	15728640	2147483648	270532674	12916861	282
283	14930352	2053	0	66	15728640	2147483648	270532674	12916861	283
283	14930352	2053	0	66	15728640	2147483648	270532674	12916861	283
283	14930352	2053	0	66	15728640	2147483648	270532674	12916861	283
283	14930352	2053	0	66	15728640	2147483648	270532674	12916861	283
283	14930352	2053	0	66	15728640	2147483648	270532674	12916861	283
283	14930352	2053	0	66	15728640	2147483648	270532674	12916861	283
283	14930352	2053	0	66	15728640	2147483648	270532674	12916861	283
284	14930352	2053	0	66	15728640	2147483648	270532674	12916861	284
284	14930352	2053	0	66	15728640	2147483648	270532674	12916861	284
284	14930352	2053	0	66	15728640	2147483648	270532674	12916861	284
284	14930352	2053	0	66	15728640	2147483648	270532674	12916861	284
284	14930352	2053	0	66	15728640	2147483648	270532674	12916861	284
285	14930352	2053	0	66	15728640	2147483648	270532674	12916861	285
285	14930352	2053	0	66	15728640	2147483648	270532674	12916861	285
285	14930352	2053	0	66	15728640	2147483648	270532674	12916861	285
285	14930352	2053	0	66	15728640	2147483648	270532674	12916861	285
285	14930352	2053	0	66	15728640	2147483648	270532674	12916861	285
285	14930352	2053	0	66	15728640	2147483648	270532674	12916861	285
285	14930352	2053	0	66	15728640	2147483648	270532674	12916861	285
286	14930352	2053	0	66	15728640	2147483648	270532674	12916861	286
286	14930352	2053	0	66	15728640	2147483648	270532674	12916861	286
286	14930352	2053	0	66	15728640	2147483648	270532674	12916861	286
286	14930352	2053	0	66	15728640	2147483648	270532674	12916861	286
286	14930352	2053	0	66	15728640	2147483648	270532674	12916861	286
286	14930352	2053	0	66	15728640	2147483648	270532674	12916861	286
287	14930352	2053	0	66	15728640	2147483648	270532674	12916861	287
287	14930352	2053	0	66	15728640	2147483648	270532674	12916861	287
287	14930352	2053	0	66	15728640	2147483648	270532674	12916861	287
287	14930352	2053	0	66	15728640	2147483648	270532674	12916861	287
287	14930352	2053	0	66	15728640	2147483648	270532674	12916861	287
287	14930352	2053	0	66	15728640	2147483648	270532674	12916861	287
288	14930352	2053	0	66	15728640	2147483648	270532674	12916861	288
288	14930352	2053	0	66	15728640	2147483648	270532674	12916861	288
288	14930352	2053	0	66	15728640	2147483648	270532674	12916861	288
288	14930352	2053	0	66	15728640	2147483648	270532674	12916861	288
288	14930352	2053	0	66	15728640	2147483648	270532674	12916861	288
288	14930352	2053	0	66	15728640	2147483648	270532674	12916861	288
288	14930352	2053	0	66	15728640	2147483648	270532674	12916861	288
289	14930352	2053	0	66	15728640	2147483648	270532674	12916861	289
289	14930352	2053	0	66	15728640	2147483648	270532674	12916861	289
289	14930352	2053	0	66	15728640	2147483648	270532674	12916861	289
289	14930352	2053	0	66	15728640	2147483648	270532674	12916861	289
289	14930352	2053	0	66	15728640	2147483648	270532674	12916861	289
290	14930352	2053	0	66	15728640	2147483648	270532674	12916861	290
290	14930352	2053	0	66	15728640	2147483648	270532674	12916861	290
290	14930352	2053	0	66	15728640	2147483648	270532674	12916861	290
290	14930352	2053	0	66	15728640	2147483648	270532674	12916861	290
290	14930352	2053	0	66	15728640	2147483648	270532674	12916861	290
290	14930352	2053	0	66	15728640	2147483648	270532674	12916861	290
290	14930352	2053	0	66	15728640	2147483648	270532674	12916861	290
291	14930352	2053	0	66	15728640	2147483648	270532674	12916861	291
291	14930352	2053	0	66	15728640	2147483648	270532674	12916861	291
291	14930352	2053	0	66	15728640	2147483648	270532674	12916861	291
291	14930352	2053	0	66	15728640	2147483648	270532674	12916861	291
291	14930352	2053	0	66	15728640	2147483648	270532674	12916861	291
291	14930352	2053	0	66	15728640	2147483648	270532674	12916861	291
292	14930352	2053	0	66	15728640	2147483648	270532674	12916861	292
292	14930352	2053	0	66	15728640	2147483648	270532674	12916861	292
292	14930352	2053	0	66	15728640	2147483648	270532674	12916861	292
292	14930352	2053	0	66	15728640	2147483648	270532674	12916861	292
292	14930352	2053	0	66	15728640	2147483648	270532674	12916861	292
292	14930352	2053	0	66	15728640	2147483648	270532674	12916861	292
293	14930352	2053	0	66	15728640	2147483648	270532674	12916861	293
293	14930352	2053	0	66	15728640	2147483648	270532674	12916861	293
293	14930352	2053	0	66	15728640	2147483648	270532674	12916861	293
293	14930352	2053	0	66	15728640	2147483648	270532674	12916861	293
293	14930352	2053	0	66	15728640	2147483648	270532674	12916861	293
293	14930352	2053	0	66	15728640	2147483648	270532674	12916861	293
293	14930352	2053	0	66	15728640	2147483648	270532674	12916861	293
294	14930352	2053	0	66	15728640	2147483648	270532674	12916861	294
294	14930352	2053	0	66	15728640	2147483648	270532674	12916861	294
294	14930352	2053	0	66	15728640	2147483648	270532674	12916861	294
294	14930352	2053	0	66	15728640	2147483648	270532674	12916861	294
294	14930352	2053	0	66	15728640	2147483648	270532674	12916861	294
295	14930352	2053	0	66	15728640	2147483648	270532674	12916861	295
295	14930352	2053	0	66	15728640	2147483648	270532674	12916861	295
295	14930352	2053	0	66	15728640	2147483648	270532674	12916861	295
295	14930352	2053	0	66	15728640	2147483648	270532674	12916861	295
295	14930352	2053	0	66	15728640	2147483648	270532674	12916861	295
295	14930352	2053	0	66	15728640	2147483648	270532674	12916861	295
295	14930352	2053	0	66	15728640	2147483648	270532674	12916861	295
296	14930352	2053	0	66	15728640	2147483648	270532674	12916861	296
296	14930352	2053	0	66	15728640	2147483648	270532674	12916861	296
296	14930352	2053	0	66	15728640	2147483648	270532674	12916861	296
296	14930352	2053	0	66	15728640	2147483648	270532674	12916861	296
296	14930352	2053	0	66	15728640	2147483648	270532674	12916861	296
297	14930352	2053	0	66	15728640	2147483648	270532674	12916861	297
297	14930352	2053	0	66	15728640	2147483648	270532674	12916861	297
297	14930352	2053	0	66	15728640	2147483648	270532674	12916861	297
297	14930352	2053	0	66	15728640	2147483648	270532674	12916861	297
297	14930352	2053	0	66	15728640	2147483648	270532674	12916861	297
297	14930352	2053	0	66	15728640	2147483648	270532674	12916861	297
297	14930352	2053	0	66	15728640	2147483648	270532674	12916861	297
298	14930352	2053	0	66	15728640	2147483648	270532674	12916861	298
298	14930352	2053	0	66	15728640	2147483648	270532674	12916861	298
298	14930352	2053	0	66	15728640	2147483648	270532674	12916861	298
298	14930352	2053	0	66	15728640	2147483648	270532674	12916861	298
298	14930352	2053	0	66	15728640	2147483648	270532674	12916861	298
298	14930352	2053	0	66	15728640	2147483648	270532674	12916861	298
299	14930352	2053	0	66	15728640	2147483648	270532674	12916861	299
299	14930352	2053	0	66	15728640	2147483648	270532674	12916861	299
299	14930352	2053	0	66	15728640	2147483648	270532674	12916861	299
299	14930352	2053	0	66	15728640	2147483648	270532674	12916861	299
299	14930352	2053	0	66	15728640	2147483648	270532674	12916861	299
299	14930352	2053	0	66	15728640	2147483648	270532674	12916861	299
300	14930352	2053	0	66	15728640	2147483648	270532674	12916861	300
300	14930352	2053	0	66	15728640	2147483648	270532674	12916861	300
300	14930352	2053	0	66	15728640	2147483648	270532674	12916861	300
300	14930352	2053	0	66	15728640	2147483648	270532674	12916861	300
300	14930352	2053	0	66	15728640	2147483648	270532674	12916861	300
300	14930352	2053	0	66	15728640	2147483648	270532674	12916861	300
301	14930352	2053	0	66	15728640	2147483648	270532674	12916861	301
301	14930352	2053	0	66	15728640	2147483648	270532674	12916861	301
301	14930352	2053	0	66	15728640	2147483648	270532674	12916861	301
301	14930352	2053	0	66	15728640	2147483648	270532674	12916861	301
301	14930352	2053	0	66	15728640	2147483648	270532674	12916861	301
301	14930352	2053	0	66	15728640	2147483648	270532674	12916861	301
302	14930352	2053	0	66	15728640	2147483648	270532674	12916861	302
302	14930352	2053	0	66	15728640	2147483648	270532674	12916861	302
302	14930352	2053	0	66	15728640	2147483648	270532674	12916861	302
302	14930352	2053	0	66	15728640	2147483648	270532674	12916861	302
302	14930352	2053	0	66	15728640	2147483648	270532674	12916861	302
302	14930352	2053	0	66	15728640	2147483648	270532674	12916861	302
303	14930352	2053	0	66	15728640	2147483648	270532674	12916861	303
303	14930352	2053	0	66	15728640	2147483648	270532674	12916861	303
303	14930352	2053	0	66	15728640	2147483648	270532674	12916861	303
303	14930352	2053	0	66	15728640	2147483648	270532674	12916861	303
303	14930352	2053	0	66	15728640	2147483648	270532674	12916861	303
303	14930352	2053	0	66	15728640	2147483648	270532674	12916861	303
303	14930352	2053	0	66	15728640	2147483648	270532674	12916861	303
304	14930352	2053	0	66	15728640	2147483648	270532674	12916861	304
304	14930352	2053	0	66	15728640	2147483648	270532674	12916861	304
304	14930352	2053	0	66	15728640	2147483648	270532674	12916861	304
304	14930352	2053	0	66	15728640	2147483648	270532674	12916861	304
304	14930352	2053	0	66	15728640	2147483648	270532674	12916861	304
304	14930352	2053	0	66	15728640	2147483648	270532674	12916861	304
305	14930352	2053	0	66	15728640	2147483648	270532674	12916861	305
305	14930352	2053	0	66	15728640	2147483648	270532674	12916861	305
305	14930352	2053	0	66	15728640	2147483648	270532674	12916861	305
305	14930352	2053	0	66	15728640	2147483648	270532674	12916861	305
305	14930352	2053	0	66	15728640	2147483648	270532674	12916861	305
305	14930352	2053	0	66	15728640	2147483648	270532674	12916861	305
306	14930352	2053	0	66	15728640	2147483648	270532674	12916861	306
306	14930352	2053	0	66	15728640	2147483648	270532674	12916861	306
306	14930352	2053	0	66	15728640	2147483648	270532674	12916861	306
306	14930352	2053	0	66	15728640	2147483648	270532674	12916861	306
306	14930352	2053	0	66	15728640	2147483648	270532674	12916861	306
306	14930352	2053	0	66	15728640	2147483648	270532674	12916861	306
307	14930352	2053	0	66	15728640	2147483648	270532674	12916861	307
307	14930352	2053	0	66	15728640	2147483648	270532674	12916861	307
307	14930352	2053	0	66	15728640	2147483648	270532674	12916861	307
307	14930352	2053	0	66	15728640	2147483648	270532674	12916861	307
307	14930352	2053	0	66	15728640	2147483648	270532674	12916861	307
307	14930352	2053	0	66	15728640	2147483648	270532674	12916861	307
308	14930352	2053	0	66	15728640	2147483648	270532674	12916861	308
308	14930352	2053	0	66	15728640	2147483648	270532674	12916861	308
308	14930352	2053	0	66	15728640	2147483648	270532674	12916861	308
308	14930352	2053	0	66	15728640	2147483648	270532674	12916861	308
308	14930352	2053	0	66	15728640	2147483648	270532674	12916861	308
308	14930352	2053	0	66	15728640	2147483648	270532674	12916861	308
308	14930352	2053	0	66	15728640	2147483648	270532674	12916861	308
309	14930352	2053	0	66	15728640	2147483648	270532674	12916861	309
309	14930352	2053	0	66	15728640	2147483648	270532674	12916861	309
309	14930352	2053	0	66	15728640	2147483648	270532674	12916861	309
309	14930352	2053	0	66	15728640	2147483648	270532674	12916861	309
309	14930352	2053	0	66	15728640	2147483648	270532674	12916861	309
309	14930352	2053	0	66	15728640	2147483648	270532674	12916861	309
310	14930352	2053	0	66	15728640	2147483648	270532674	12916861	310
310	14930352	2053	0	66	15728640	2147483648	270532674	12916861	310
310	14930352	2053	0	66	15728640	2147483648	270532674	12916861	310
310	14930352	2053	0	66	15728640	2147483648	270532674	12916861	310
310	14930352	2053	0	66	15728640	2147483648	270532674	12916861	310
310	14930352	2053	0	66	15728640	2147483648	270532674	12916861	310
310	14930352	2053	0	66	15728640	2147483648	270532674	12916861	310
311	14930352	2053	0	66	15728640	2147483648	270532674	12916861	311
311	14930352	2053	0	66	15728640	2147483648	270532674	12916861	311
311	14930352	2053	0	66	15728640	2147483648	270532674	12916861	311
311	14930352	2053	0	66	15728640	2147483648	270532674	12916861	311
311	14930352	2053	0	66	15728640	2147483648	270532674	12916861	311
312	14930352	2053	0	66	15728640	2147483648	270532674	12916861	312
312	14930352	2053	0	66	15728640	2147483648	270532674	12916861	312
312	14930352	2053	0	66	15728640	2147483648	270532674	12916861	312
312	14930352	2053	0	66	15728640	2147483648	270532674	12916861	312
312	14930352	2053	0	66	15728640	2147483648	270532674	12916861	312
312	14930352	2053	0	66	15728640	2147483648	270532674	12916861	312
312	14930352	2053	0	66	15728640	2147483648	270532674	12916861	312
313	14930352	2053	0	66	15728640	2147483648	270532674	12916861	313
313	14930352	2053	0	66	15728640	2147483648	270532674	12916861	313
313	14930352	2053	0	66	15728640	2147483648	270532674	12916861	313
313	14930352	2053	0	66	15728640	2147483648	270532674	12916861	313
313	14930352	2053	0	66	15728640	2147483648	270532674	12916861	313
313	14930352	2053	0	66	15728640	2147483648	270532674	12916861	313
314	14930352	2053	0	66	15728640	2147483648	270532674	12916861	314
314	14930352	2053	0	66	15728640	2147483648	270532674	12916861	314
314	14930352	2053	0	66	15728640	2147483648	270532674	12916861	314
314	14930352	2053	0	66	15728640	2147483648	270532674	12916861	314
314	14930352	2053	0	66	15728640	2147483648	270532674	12916861	314
314	14930352	2053	0	66	15728640	2147483648	270532674	12916861	314
315	14930352	2053	0	66	15728640	2147483648	270532674	12916861	315
315	14930352	2053	0	66	15728640	2147483648	270532674	12916861	315
315	14930352	2053	0	66	15728640	2147483648	270532674	12916861	315
315	14930352	2053	0	66	15728640	2147483648	270532674	12916861	315
315	14930352	2053	0	66	15728640	2147483648	270532674	12916861	315
315	14930352	2053	0	66	15728640	2147483648	270532674	12916861	315
315	14930352	2053	0	66	15728640	2147483648	270532674	12916861	315
316	14930352	2053	0	66	15728640	2147483648	270532674	12916861	316
316	14930352	2053	0	66	15728640	2147483648	270532674	12916861	316
316	14930352	2053	0	66	15728640	2147483648	270532674	12916861	316
316	14930352	2053	0	66	15728640	2147483648	270532674	12916861	316
316	14930352	2053	0	66	15728640	2147483648	270532674	12916861	316
317	14930352	2053	0	66	15728640	2147483648	270532674	12916861	317
317	14930352	2053	0	66	15728640	2147483648	270532674	12916861	317
317	14930352	2053	0	66	15728640	2147483648	270532674	12916861	317
317	14930352	2053	0	66	15728640	2147483648	270532674	12916861	317
317	14930352	2053	0	66	15728640	2147483648	270532674	12916861	317
317	14930352	2053	0	66	15728640	2147483648	270532674	12916861	317
317	14930352	2053	0	66	15728640	2147483648	270532674	12916861	317
318	14930352	2053	0	66	15728640	2147483648	270532674	12916861	318
318	14930352	2053	0	66	15728640	2147483648	270532674	12916861	318
318	14930352	2053	0	66	15728640	2147483648	270532674	12916861	318
318	14930352	2053	0	66	15728640	2147483648	270532674	12916861	318
318	14930352	2053	0	66	15728640	2147483648	270532674	12916861	318
318	14930352	2053	0	66	15728640	2147483648	270532674	12916861	318
318	14930352	2053	0	66	15728640	2147483648	270532674	12916861	318
319	14930352	2053	0	66	15728640	2147483648	270532674	12916861	319
319	14930352	2053	0	66	15728640	2147483648	270532674	12916861	319
319	14930352	2053	0	66	15728640	2147483648	270532674	12916861	319
319	14930352	2053	0	66	15728640	2147483648	270532674	12916861	319
319	14930352	2053	0	66	15728640	2147483648	270532674	12916861	319
320	14930352	2053	0	66	15728640	2147483648	270532674	12916861	320
320	14930352	2053	0	66	15728640	2147483648	270532674	12916861	320
320	14930352	2053	0	66	15728640	2147483648	270532674	12916861	320
320	14930352	2053	0	66	15728640	2147483648	270532674	12916861	320
320	14930352	2053	0	66	15728640	2147483648	270532674	12916861	320
320	14930352	2053	0	66	15728640	2147483648	270532674	12916861	320
320	14930352	2053	0	66	15728640	2147483648	270532674	12916861	320
321	14930352	2053	0	66	15728640	2147483648	270532674	12916861	321
321	14930352	2053	0	66	15728640	2147483648	270532674	12916861	321
321	14930352	2053	0	66	15728640	2147483648	270532674	12916861	321
321	14930352	2053	0	66	15728640	2147483648	270532674	12916861	321
321	14930352	2053	0	66	15728640	2147483648	270532674	12916861	321
322	14930352	2053	0	66	15728640	2147483648	270532674	12916861	322
322	14930352	2053	0	66	15728640	2147483648	270532674	12916861	322
322	14930352	2053	0	66	15728640	2147483648	270532674	12916861	322
322	14930352	2053	0	66	15728640	2147483648	270532674	12916861	322
322	14930352	2053	0	66	15728640	2147483648	270532674	12916861	322
322	14930352	2053	0	66	15728640	2147483648	270532674	12916861	322
322	14930352	2053	0	66	15728640	2147483648	270532674	12916861	322
323	14930352	2053	0	66	15728640	2147483648	270532674	12916861	323
323	14930352	2053	0	66	15728640	2147483648	270532674	12916861	323
323	14930352	2053	0	66	15728640	2147483648	270532674	12916861	323
323	14930352	2053	0	66	15728640	2147483648	270532674	12916861	323
323	14930352	2053	0	66	15728640	2147483648	270532674	12916861	323
323	14930352	2053	0	66	15728640	2147483648	270532674	12916861	323
323	14930352	2053	0	66	15728640	2147483648	270532674	12916861	323
324	14930352	2053	0	66	15728640	2147483648	270532674	12916861	324
324	14930352	2053	0	66	15728640	2147483648	270532674	12916861	324
324	14930352	2053	0	66	15728640	2147483648	270532674	12916861	324
324	14930352	2053	0	66	15728640	2147483648	270532674	12916861	324
324	14930352	2053	0	66	15728640	2147483648	270532674	12916861	324
325	14930352	2053	0	66	15728640	2147483648	270532674	12916861	325
325	14930352	2053	0	66	15728640	2147483648	270532674	12916861	325
325	14930352	2053	0	66	15728640	2147483648	270532674	12916861	325
325	14930352	2053	0	66	15728640	2147483648	270532674	12916861	325
325	14930352	2053	0	66	15728640	2147483648	270532674	12916861	325
325	14930352	2053	0	66	15728640	2147483648	270532674	12916861	325
325	14930352	2053	0	66	15728640	2147483648	270532674	12916861	325
326	14930352	2053	0	66	15728640	2147483648	270532674	12916861	326
326	14930352	2053	0	66	15728640	2147483648	270532674	12916861	326
326	14930352	2053	0	66	15728640	2147483648	270532674	12916861	326
326	14930352	2053	0	66	15728640	2147483648	270532674	12916861	326
