fib_sum	dfsr	ifsr	actlr	cpacr	pmcr	cache_aux_cntrl	cntrl
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	71
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	72
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	72
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	72
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	72
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	72
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	72
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	72
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	73
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	73
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	73
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	73
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	73
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	74
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	74
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	74
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	74
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	74
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	74
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	74
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	75
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	75
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	75
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	75
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	75
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	75
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	75
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	76
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	76
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	76
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	76
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	76
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	77
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	77
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	77
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	77
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	77
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	77
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	77
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	78
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	78
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	78
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	78
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	78
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	78
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	79
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	79
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	79
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	79
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	79
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	79
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	79
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	80
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	80
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	80
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	80
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	80
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	80
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	80
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	81
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	81
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	81
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	81
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	81
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	82
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	82
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	82
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	82
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	82
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	82
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	82
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	83
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	83
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	83
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	83
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	83
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	83
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	84
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	84
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	84
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	84
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	84
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	84
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	84
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	85
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	85
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	85
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	85
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	85
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	85
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	85
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	86
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	86
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	86
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	86
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	86
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	87
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	87
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	87
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	87
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	87
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	87
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	87
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	88
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	88
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	88
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	88
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	88
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	88
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	89
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	89
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	89
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	89
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	89
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	89
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	89
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	90
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	90
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	90
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	90
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	90
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	90
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	91
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	91
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	91
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	91
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	91
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	91
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	92
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	92
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	92
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	92
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	92
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	92
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	93
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	93
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	93
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	93
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	93
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	93
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	94
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	94
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	94
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	94
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	94
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	94
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	94
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	95
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	95
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	95
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	95
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	95
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	95
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	96
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	96
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	96
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	96
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	96
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	96
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	97
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	97
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	97
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	97
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	97
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	97
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	97
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	98
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	98
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	98
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	98
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	98
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	98
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	99
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	99
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	99
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	99
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	99
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	99
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	99
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	100
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	100
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	100
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	100
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	100
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	101
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	101
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	101
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	101
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	101
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	101
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	101
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	102
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	102
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	102
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	102
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	102
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	102
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	102
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	103
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	103
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	103
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	103
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	103
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	104
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	104
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	104
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	104
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	104
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	104
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	105
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	105
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	105
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	105
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	105
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	106
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	106
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	106
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	106
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	106
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	106
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	106
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	107
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	107
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	107
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	107
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	107
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	107
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	108
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	108
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	108
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	108
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	108
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	108
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	109
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	109
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	109
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	109
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	109
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	109
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	110
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	110
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	110
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	110
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	110
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	110
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	111
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	111
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	111
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	111
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	111
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	112
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	112
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	112
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	112
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	112
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	112
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	112
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	113
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	113
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	113
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	113
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	113
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	114
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	114
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	114
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	114
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	114
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	114
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	114
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	115
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	115
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	115
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	115
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	115
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	115
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	115
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	116
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	116
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	116
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	116
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	116
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	117
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	117
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	117
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	117
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	117
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	117
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	117
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	118
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	118
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	118
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	118
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	118
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	119
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	119
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	119
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	119
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	119
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	119
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	119
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	120
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	120
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	120
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	120
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	120
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	120
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	121
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	121
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	121
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	121
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	121
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	121
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	122
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	122
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	122
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	122
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	122
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	122
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	122
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	123
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	123
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	123
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	123
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	123
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	123
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	124
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	124
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	124
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	124
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	124
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	124
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	124
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	125
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	125
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	125
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	125
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	125
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	125
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	126
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	126
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	126
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	126
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	126
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	126
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	127
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	127
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	127
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	127
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	127
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	127
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	127
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	128
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	128
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	128
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	128
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	128
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	128
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	129
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	129
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	129
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	129
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	129
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	129
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	130
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	130
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	130
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	130
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	130
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	130
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	131
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	131
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	131
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	131
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	131
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	131
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	132
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	132
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	132
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	132
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	132
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	132
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	132
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	133
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	133
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	133
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	133
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	133
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	134
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	134
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	134
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	134
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	134
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	134
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	135
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	135
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	135
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	135
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	135
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	136
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	136
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	136
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	136
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	136
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	136
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	137
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	137
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	137
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	137
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	137
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	137
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	137
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	138
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	138
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	138
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	138
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	138
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	139
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	139
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	139
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	139
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	139
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	139
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	139
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	140
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	140
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	140
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	140
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	140
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	141
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	141
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	141
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	141
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	141
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	141
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	141
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	142
